Price,Make,Milage,Year,Body_Sytle,City,State
17498,Chevrolet,20703,2020,Sedan,West Park,FL
37995,Mercedes-Benz,50553,2018,SUV,Westbury,NY
60050,Jeep,0,2020,Crew Cab Pickup,Hazlet,NJ
16999,Nissan,5,2019,Sedan,Shelby,NC
43695,Jeep,0,2020,SUV,Niagara Falls,NY
24200,Jeep,2577,2020,SUV,Barnstable,MA
41235,Buick,2,2020,SUV,East Aurora,NY
17394,Nissan,44303,2017,Sedan,Queens,NY
39483,Ford,4,2020,Crew Cab Pickup,Spring Hill,FL
26614,Buick,12,2020,SUV,Newnan,GA
19759,Hyundai,18648,2017,SUV,Burlington,NC
10977,Mazda,80520,2015,Sedan,New Hampton,NY
26990,Ford,23030,2019,Convertible,Orlando,FL
31895,Ford,9,2020,Crew Cab Pickup,Chattanooga,TN
22340,Toyota,17740,2018,Sedan,Schenectady,NY
27059,Honda,12,2020,SUV,Miami,FL
36150,Chevrolet,143253,2018,Crew Cab Pickup,McDonough,GA
73985,Mercedes-Benz,42,2020,Convertible,Cockeysville,MD
5590,Jeep,98241,2007,SUV,Allentown,PA
10500,Subaru,114401,2015,SUV,Falls Church,VA
36998,Lexus,48739,2017,SUV,Clearwater,FL
18703,Chevrolet,7207,2020,SUV,Plant City,FL
34728,RAM,0,2020,Crew Cab Pickup,Glen Burnie,MD
31140,BMW,41206,2017,Sedan,Williamsburg,VA
11719,Ford,83138,2016,SUV,Clermont,FL
8995,Chevrolet,135578,2013,Sedan,Rockingham,NC
43096,Ford,5,2020,Crew Cab Pickup,Scottsboro,AL
28818.3103,Honda,81029,2014,Sedan,Wilmington,NC
32270,Honda,2,2020,SUV,Sterling,VA
37990,Lexus,17416,2018,SUV,Richmond,VA
46962,RAM,21,2020,Crew Cab Pickup,Budd Lake,NJ
50500,Cadillac,4918,2020,SUV,Warner Robins,GA
28989,BMW,9120,2018,SUV,Orlando,FL
26485,Ford,15,2019,SUV,Avon,NY
22580,Chrysler,34609,2018,Sedan,Orlando,FL
17990,BMW,75551,2012,Sedan,Gainesville,FL
28818.3103,Nissan,27980,2017,SUV,Cullman,AL
51185,RAM,13667,2019,Crew Cab Pickup,Mt Dora,FL
20900,Kia,23666,2017,SUV,Connellsville,PA
30148,Chevrolet,2,2020,SUV,Newnan,GA
8995,Dodge,120139,2005,Crew Cab Pickup,Shippensburg,PA
18500,Nissan,32091,2017,SUV,Wolcott,NY
34990,Volvo,7886,2019,Sedan,Syracuse,NY
34999,Chevrolet,23179,2015,Extended Cab Pickup,Burlington,NC
17260,Kia,43409,2017,SUV,Birmingham,AL
12990,Honda,79358,2012,Sedan,Hagerstown,MD
23685,Kia,7,2021,SUV,Naples,FL
5500,Nissan,150681,2006,SUV,Pelham,AL
28818.3103,Honda,4,2020,Sedan,Shelby,NC
23440,Honda,1,2020,SUV,Barnstable,MA
16590,Ford,24407,2017,SUV,Youngstown,OH
67830,Dodge,6754,2019,Coupe,Chantilly,VA
40105,Ford,0,2020,Regular Cab Pickup,White Hall,WV
21990,Chevrolet,21215,2019,SUV,Winchester,VA
43280,Mercedes-Benz,6,2021,SUV,Bayside,NY
47440,Ford,0,2020,SUV,Opelika,AL
53500,Ford,363,2019,Regular Cab Pickup,Baltimore,MD
34555,Chevrolet,6,2020,SUV,Charlottesville,VA
35400,GMC,53526,2018,Extended Cab Pickup,Webster,NY
29549,GMC,45160,2017,SUV,Nashville,TN
26599,Mercedes-Benz,73303,2017,SUV,Marietta,GA
27954,Toyota,11321,2017,Extended Cab Pickup,Winston Salem,NC
44020,Ford,0,2020,Regular Cab Pickup,Greenwood,SC
15275,Ford,71058,2014,SUV,Nitro,WV
59636,Mercedes-Benz,10,2020,Cargo Van,Watkinsville,GA
31149,Chevrolet,0,2020,Crew Cab Pickup,New Smyrna Beach,FL
27995,Alfa Romeo,7871,2017,Sedan,Richmond,VA
22194,Nissan,36078,2019,SUV,Mechanicsville,VA
25990,Toyota,3,2021,Sedan,Brunswick,GA
17950,Ford,30090,2016,Sedan,Anchorage,AK
38500,Maserati,24345,2017,Sedan,Myrtle Beach,SC
15877,Dodge,57181,2018,SUV,Savannah,GA
17995,Chevrolet,8065,2019,SUV,Laurinburg,NC
19130,Nissan,29694,2017,SUV,Hillsborough,NC
30335,Nissan,3,2020,SUV,Liverpool,NY
20567,Honda,8,2020,Coupe,Fort Pierce,FL
16000,Ford,39485,2017,SUV,New Castle,PA
16990,Hyundai,31595,2017,SUV,Port St. Lucie,FL
27935,Honda,15,2020,Sedan,Greenacres,FL
41942,Volvo,11,2020,Sedan,Davie,FL
19435,Ford,3128,2020,Sedan,Spartanburg,SC
16590,Honda,74196,2014,Sedan,Glens Falls,NY
15574,Honda,31635,2017,SUV,Palm Harbor,FL
28101,Kia,9,2021,Sedan,Sheffield,AL
27945,Hyundai,12,2020,SUV,Hickory,NC
21255,Kia,5,2021,Hatchback,Hollywood,FL
10884,Hyundai,89218,2013,SUV,Naples,FL
13990,Toyota,72465,2014,Hatchback,Charlotte,NC
44540,INFINITI,6,2020,SUV,Birmingham,AL
17000,Toyota,54673,2013,Minivan,Massapequa,NY
36888,Ford,26534,2019,Convertible,Clearwater,FL
21818,Ford,2,2020,Sedan,Plymouth,NC
19998,Chevrolet,30054,2019,Sedan,Jacksonville,FL
22990,Hyundai,8601,2019,Hatchback,Greensboro,NC
32142,Chevrolet,19,2020,Crew Cab Pickup,Columbus,GA
40652,Ford,1,2020,Crew Cab Pickup,Zanesville,OH
23460,Nissan,3,2020,SUV,South Burlington,VT
22008,Nissan,4,2020,Sedan,Bluffton,SC
9367,Chevrolet,121411,2008,SUV,Charleston,SC
36511,Toyota,0,2020,SUV,Lake City,FL
19834,Chevrolet,11,2020,SUV,Whitesville,WV
14995,Jeep,60199,2016,SUV,Harrisburg,PA
22720,Ford,31149,2017,SUV,Bethesda,MD
23853,Toyota,29046,2019,SUV,Orlando,FL
3750,Jeep,94000,2003,SUV,St. Petersburg,FL
19677,Nissan,37635,2019,Sedan,Newnan,GA
31995,Acura,22713,2018,SUV,Pembroke Pines,FL
21144,Ford,0,2020,SUV,Anchorage,AK
49405,Cadillac,362,2020,Sedan,Bethlehem,PA
4500,Ford,178766,2012,Sedan,Delray Beach,FL
36686,Chrysler,14,2020,Minivan,Souderton,PA
40600,Jeep,0,2020,SUV,Tamaqua,PA
21995,Hummer,143171,2006,SUV,Woodbridge,VA
28599,Volkswagen,10096,2019,SUV,Yorkville,NY
39300,Kia,0,2020,SUV,Bridgeport,WV
19994,Chevrolet,32212,2018,Sedan,Liverpool,NY
33490,BMW,20263,2020,Sedan,Miami,FL
34439,Ford,5,2020,Cargo Van,Fairfax,VA
22469,Toyota,4,2020,Sedan,Scottsboro,AL
21120,Nissan,44146,2017,Sedan,Northford,CT
16298,Mazda,27551,2017,Hatchback,Orlando,FL
15491,Hyundai,28305,2017,Sedan,Lithonia,GA
21320,Hyundai,19405,2020,SUV,Fayetteville,NC
16110,Chevrolet,33524,2019,Sedan,Fort Mill,SC
13590,Ford,19097,2017,Sedan,Hinesville,GA
15220,Ford,24985,2018,SUV,Marvin,NC
28355,Hyundai,2,2020,Sedan,Tampa,FL
52525,Acura,10,2020,SUV,Woodside,NY
18999,Honda,25652,2017,Sedan,Orlando,FL
33900,INFINITI,24046,2017,Sedan,Brooklyn,NY
15590,Chevrolet,34811,2019,Hatchback,Muscle Shoals,AL
13997,GMC,82866,2015,SUV,Columbiana,OH
9997,Chrysler,81044,2016,Sedan,Kissimmee,FL
39990,Dodge,10744,2018,Sedan,Tampa,FL
42195,Chevrolet,0,2020,Crew Cab Pickup,Tazewell,VA
18410,Volvo,28439,2017,Sedan,Fort Lee,NJ
23680,RAM,11848,2019,Regular Cab Pickup,Wilmington,DE
54825,Land Rover,20,2020,SUV,Mobile,AL
16356,Toyota,21634,2018,Sedan,Lebanon,PA
24330,Hyundai,10,2020,SUV,Warner Robins,GA
36995,Jeep,13,2020,SUV,Albany,NY
18246,Kia,5,2021,Hatchback,Lakeland,FL
38210,Chrysler,3,2020,Minivan,Rochester,NY
16990,Lexus,45131,2013,Hatchback,Atlanta,GA
29990,Nissan,12233,2019,SUV,Westport,CT
21753,Kia,13,2021,Hatchback,Fort Walton Beach,FL
51800,Land Rover,73293,2014,SUV,Birmingham,AL
33900,Honda,42011,2017,SUV,Baltimore,MD
49959,GMC,14994,2019,SUV,Wilson,NC
20590,INFINITI,40919,2013,Sedan,Washington,VA
42900,Chevrolet,45716,2019,SUV,Conway,SC
78899,Porsche,14027,2018,SUV,Atlanta,GA
20770,Honda,35870,2017,Sedan,Enterprise,AL
18000,Ford,44898,2019,Sedan,Catonsville,MD
19974,Nissan,39008,2017,Sedan,Greeneville,TN
17954,Jeep,27721,2019,SUV,Gettysburg,PA
51071,Ford,35,2020,SUV,Baltimore,MD
21990,Ford,23068,2017,SUV,Norfolk,VA
25000,Subaru,11329,2019,SUV,Virginia Beach,VA
28800,Acura,5227,2020,Sedan,Canton,CT
26500,Kia,15365,2018,SUV,Hamburg,PA
27295,Nissan,10,2020,SUV,Baltimore,MD
20995,Hyundai,68937,2016,Sedan,Fredericksburg,VA
19995,Toyota,26888,2018,Sedan,Orlando,FL
20998,Chevrolet,35196,2017,SUV,Montgomery,AL
27680,Subaru,37411,2019,SUV,Raleigh,NC
24701,Subaru,3671,2020,SUV,Orlando,FL
74140,Land Rover,2,2020,SUV,Charleston,WV
37590,Chevrolet,31221,2018,Crew Cab Pickup,Vero Beach,FL
30709,Mazda,2,2020,SUV,Orlando,FL
38990,Kia,15532,2020,SUV,Jacksonville,NC
43990,Toyota,13835,2019,Crew Cab Pickup,Youngstown,OH
16990,Audi,81503,2013,Sedan,Vero Beach,FL
16995,Dodge,28753,2018,Minivan,Fairbanks,AK
29950,INFINITI,70414,2014,SUV,Allentown,PA
17995,Honda,44027,2017,SUV,Charlotte,NC
15690,Nissan,37371,2019,Sedan,Miami,FL
25000,Toyota,73723,2015,Crew Cab Pickup,Darien,GA
61800,Tesla,8767,2018,Sedan,Lexington,SC
34998,Honda,582,2019,Crew Cab Pickup,Fort Myers,FL
15199,Chevrolet,44039,2017,SUV,Ransomville,NY
23855,Jeep,52342,2015,SUV,Carmel,NY
33473,Chrysler,14,2020,Minivan,Thomson,GA
17900,GMC,42481,2017,SUV,Malone,NY
39995,Mercedes-Benz,21317,2017,SUV,Cutler Bay,FL
28990,Honda,18414,2018,SUV,Johnson City,TN
33469,Hyundai,10,2020,Sedan,Wexford,PA
14900,Nissan,48687,2018,Sedan,Miami Springs,FL
35902,Nissan,7,2020,Sedan,Jacksonville,FL
21990,Toyota,34265,2019,Sedan,Tallahassee,FL
18462,Dodge,40361,2019,Minivan,Zanesville,OH
18878,Nissan,6148,2019,SUV,Lutherville-Timonium,MD
20990,Ford,42808,2017,SUV,Long Island,NY
127892,Land Rover,5900,2020,SUV,Glen Cove,NY
19800,Volkswagen,90799,2016,SUV,Brunswick,GA
13990,Honda,62151,2012,Coupe,Port St. Lucie,FL
36984,Honda,5,2020,Minivan,Barboursville,WV
117460,Lincoln,5,2020,Sedan,Pawleys Island,SC
15675,Kia,18,2020,Sedan,Sheffield,AL
30035,Nissan,33,2020,SUV,Latham,NY
11590,Chevrolet,42683,2016,Hatchback,Tampa,FL
28818.3103,Kia,99531,2013,Wagon,Greenville,SC
42010,Cadillac,9,2020,Sedan,Plymouth Meeting,PA
28818.3103,Chevrolet,80000,2013,Sedan,Mt Pleasant,PA
28818.3103,Lexus,93576,2005,Sedan,Kinston,NC
11990,Toyota,93781,2012,Sedan,Gouldsboro,PA
38990,Cadillac,4303,2019,SUV,Baltimore,MD
29990,Honda,36183,2018,SUV,Washington,VA
13590,Nissan,73193,2017,Sedan,New York,NY
22630,Subaru,36884,2017,SUV,Fort Lee,NJ
21997,Jeep,44871,2016,SUV,Newtown Square,PA
26999,Jeep,65618,2017,SUV,Bethesda,MD
36998,BMW,16118,2018,SUV,West Palm Beach,FL
12800,Kia,43968,2016,Sedan,Fort Myers,FL
15980,Honda,42593,2017,Hatchback,Bethesda,MD
39480,Honda,2,2021,SUV,Birmingham,AL
22200,Nissan,23217,2017,SUV,New Port Richey,FL
26894,Honda,37208,2017,SUV,Newport News,VA
19600,Nissan,34542,2017,SUV,Greensboro,NC
22336,GMC,13014,2017,SUV,Savannah,TN
6000,Ford,160088,2013,Sedan,Spotsylvania,VA
28818.3103,Mitsubishi,7435,2016,SUV,Delray Beach,FL
23280,INFINITI,27283,2017,Sedan,Fort Lee,NJ
60180,Ford,0,2020,Crew Cab Pickup,Estero,FL
44585,Jeep,18,2020,SUV,Valley,AL
34990,MINI,23385,2019,SUV,Trenton,NJ
4499,Lincoln,101200,2005,Sedan,Ontario,NY
15500,Ford,15132,2017,SUV,Dillsburg,PA
9991,Chrysler,79253,2013,Minivan,Tampa,FL
38815,BMW,29556,2017,Sedan,Latham,NY
65540,Lincoln,10,2020,SUV,St James,NY
16590,Kia,34222,2019,Sedan,Ocala,FL
13088,Nissan,35933,2018,Sedan,Lexington,NC
15841,Honda,32428,2014,Sedan,Fredericksburg,VA
8500,Honda,106000,2010,Sedan,Greensboro,NC
28290,Ford,42315,2017,SUV,Laurel,MD
40775,Ford,120,2020,Crew Cab Pickup,HONESDALE,PA
22967,Hyundai,0,2020,SUV,Miami,FL
39455,Ford,1,2020,Coupe,Birmingham,AL
33890,Jeep,61971,2016,SUV,Mechanicsburg,PA
12500,Toyota,74564,2016,Sedan,Duluth,GA
11495,Buick,75527,2015,SUV,Hicksville,NY
10612,Jeep,79112,2014,SUV,Bristol,TN
20789,Cadillac,31801,2016,Sedan,Ocala,FL
18977,Jeep,46281,2017,SUV,Fort Myers,FL
55213,Audi,10,2020,Sedan,Rockville,MD
37695,Lincoln,12523,2019,SUV,Bedford,PA
41792,Mercedes-Benz,5375,2020,SUV,Charleston,WV
37428,RAM,3,2020,Cargo Van,Newport News,VA
20660,Kia,7,2020,SUV,Vero Beach,FL
22590,Chrysler,56053,2018,Minivan,Atlanta,GA
20015,Honda,5,2020,Hatchback,Latham,NY
10995,Toyota,65042,2013,Sedan,Oakwood,GA
25845,Mazda,50,2020,Sedan,Chantilly,VA
28818.3103,Nissan,10,2020,Sedan,Venice,FL
22740,Kia,128,2020,Hatchback,Leesburg,FL
10990,Hyundai,78780,2015,Sedan,Savannah,GA
286900,Ferrari,3968,2018,Convertible,Pompano Beach,FL
21250,Jeep,34734,2017,SUV,Suitland,MD
23995,Subaru,28662,2017,SUV,Glen Mills,PA
24994,Nissan,26037,2019,Crew Cab Pickup,Lakeland,FL
16488,Toyota,40054,2017,Sedan,Hanover,PA
14786,Nissan,63447,2015,SUV,Birmingham,AL
32990,Ford,1152,2020,SUV,Princeton,WV
31998,BMW,6428,2020,SUV,West Palm Beach,FL
24991,Mazda,5849,2020,SUV,Morrow,GA
16995,Ford,29789,2016,SUV,Cranberry,PA
39550,Ford,21553,2017,Crew Cab Pickup,Doylestown,PA
37622,Ford,0,2020,Crew Cab Pickup,Orlando,FL
28818.3103,Ford,81897,2014,SUV,Princeton,WV
24550,Toyota,29930,2017,SUV,Wilkes-Barre,PA
19490,Chevrolet,23786,2018,Regular Cab Pickup,Miami,FL
32990,Nissan,17301,2019,SUV,Philadelphia,PA
18695,Buick,38866,2016,SUV,Lancaster,SC
39055,Honda,10,2020,Minivan,New Rochelle,NY
38590,RAM,25285,2019,Crew Cab Pickup,Richmond,VA
31990,Jeep,42572,2018,SUV,New York,NY
28818.3103,Hyundai,8876,2019,Sedan,Orlando,FL
24990,Mercedes-Benz,19048,2018,Sedan,New York,NY
19998,GMC,84468,2017,Extended Cab Pickup,Miami,FL
12999,Chevrolet,33795,2017,SUV,West Palm Beach,FL
51070,Lexus,5,2020,Coupe,Durham,NC
33345,GMC,6957,2020,SUV,Columbia,TN
27998,Honda,9269,2019,SUV,Orlando,FL
15100,Chevrolet,28342,2019,Sedan,Kingsland,GA
41454,Ford,4,2020,Regular Cab Pickup,Burton,OH
15498,Nissan,10574,2019,Sedan,Muncy,PA
19983,Volkswagen,19110,2017,Sedan,Seminole,FL
12995,Toyota,52847,2007,SUV,Columbia,PA
18578,Chevrolet,19081,2018,SUV,Tuscumbia,AL
48054,Ford,3,2020,Crew Cab Pickup,Apopka,FL
27735,GMC,5,2020,SUV,Lockport,NY
28412,Chrysler,0,2020,Minivan,New Smyrna Beach,FL
18988,Toyota,92919,2011,Crew Cab Pickup,Muncy,PA
20000,Honda,25904,2017,Sedan,Woodbridge,VA
43849,GMC,2,2020,SUV,Pensacola,FL
18692,Honda,27848,2017,Sedan,Greenville,SC
4359,Mercury,112210,2002,SUV,Pompano Beach,FL
24496,Toyota,32007,2017,SUV,Alexandria,VA
31194,Subaru,5,2020,SUV,Johnson City,TN
13990,Toyota,71289,2014,Sedan,Charlottesville,VA
23958,Kia,13,2020,SUV,Wesley Chapel,FL
20940,Nissan,6,2020,SUV,Fayetteville,NC
29303,Toyota,4,2020,Coupe,Batavia,NY
34995,BMW,45309,2017,SUV,West Palm Beach,FL
51875,Audi,0,2018,SUV,Sewickley,PA
19980,Ford,14452,2019,Sedan,Duluth,GA
18990,Honda,19172,2017,SUV,Charlottesville,VA
25990,Jeep,19397,2017,SUV,Cary,NC
18990,Kia,44012,2017,Sedan,Port St. Lucie,FL
30990,Toyota,43674,2017,SUV,Bohemia,NY
15998,Honda,64197,2014,SUV,Norcross,GA
41123,Volvo,0,2020,SUV,Fort Myers,FL
18874,Mazda,41070,2017,SUV,Feasterville-Trevose,PA
13590,Ford,98150,2014,Sedan,Atlanta,GA
9495,Chevrolet,89718,2014,Sedan,Murfreesboro,TN
54805,Jaguar,0,2020,Sedan,Vienna,VA
41988,Chevrolet,13859,2020,Crew Cab Pickup,Bartow,FL
56585,Lexus,3,2020,SUV,Durham,NC
44029,Jeep,2,2020,SUV,Nanuet,NY
24195,Nissan,8,2020,Sedan,Florence,AL
27865,GMC,720,2020,SUV,West Palm Beach,FL
24849,Mazda,16,2020,SUV,Clermont,FL
24605,Honda,185,2020,Hatchback,Lockport,NY
18791,Honda,32418,2017,SUV,Torrington,CT
33465,Jeep,4,2020,SUV,Staten Island,NY
74851,Land Rover,36916,2017,SUV,Miami,FL
42687,Ford,10,2020,Crew Cab Pickup,Carrollton,GA
26785,Acura,33330,2018,SUV,Chantilly,VA
20999,Toyota,27292,2018,Hatchback,Bluffton,SC
39667,Toyota,3,2020,SUV,Fayetteville,TN
15590,Chevrolet,32251,2017,Sedan,Orlando,FL
38589,Ford,32576,2020,Crew Cab Pickup,Pensacola,FL
32114,Acura,3517,2020,Sedan,Tampa,FL
19445,Volkswagen,4,2020,Sedan,Columbia,SC
21495,Honda,47454,2017,Sedan,Long Island City,NY
19388,Nissan,34780,2019,Sedan,Birmingham,AL
16990,BMW,76501,2014,Sedan,Clarksville,TN
30950,INFINITI,28078,2017,Sedan,Daytona Beach,FL
21740,Hyundai,56,2020,Sedan,Mechanicsburg,PA
28544,BMW,69969,2016,SUV,Duluth,GA
48015,Genesis,10,2021,Sedan,Winter Park,FL
12477,Kia,40510,2016,Wagon,Clearwater,FL
13587,Nissan,61172,2015,Sedan,Williamsburg,VA
38998,Jaguar,22660,2016,Sedan,Norcross,GA
24991,Ford,34410,2019,Coupe,Gainesville,FL
22999,Mercedes-Benz,30243,2017,Sedan,Hollywood,FL
21590,Lexus,48484,2015,Sedan,Buffalo,NY
11990,Nissan,41261,2018,Sedan,Dalton,GA
16680,MINI,28507,2017,Hatchback,Schenectady,NY
11351,Ford,88894,2016,Sedan,Smyrna,TN
39993,Volvo,39745,2018,SUV,Miami,FL
28225,Hyundai,3,2020,Sedan,Tampa,FL
33256,Subaru,27,2020,SUV,Washington,PA
44915,Mazda,2,2020,SUV,Newark,DE
18000,Nissan,114808,2016,Sedan,Tupelo,MS
16500,Hyundai,16940,2017,Sedan,Hicksville,NY
37465,Acura,2674,2020,SUV,Columbus,GA
39045,Audi,15,2020,Sedan,Orlando,FL
29461,Chevrolet,3,2020,SUV,Atlanta,GA
10995,GMC,139033,2008,Cargo Van,New Windsor,NY
40072,Toyota,6,2020,SUV,Danbury,CT
28818.3103,Ford,121302,2005,Extended Cab Pickup,Athens,OH
15091,Nissan,27577,2017,Sedan,Allentown,PA
7495,Jeep,111691,2014,SUV,Springfield,VA
36490,Acura,9532,2019,SUV,Williamsburg,VA
25223,Mitsubishi,1,2020,SUV,Kingsport,TN
57242,Ford,11,2020,SUV,Hamburg,PA
11990,Honda,70917,2012,Sedan,Greenville,SC
3000,Mazda,173000,2005,SUV,Sanford,NC
20218,Nissan,5,2020,SUV,Cullman,AL
17720,Nissan,12,2020,Sedan,Tampa,FL
12590,Ford,42257,2018,Sedan,Cary,NC
48999,Ford,17353,2019,Crew Cab Pickup,Rochester,NY
14500,Ford,37200,2017,Sedan,Chesapeake,VA
19865,Jaguar,53123,2017,Sedan,Amityville,NY
62740,Volvo,15,2020,SUV,Ramsey,NJ
50950,Porsche,27060,2017,SUV,Atlanta,GA
31715,Hyundai,10,2020,Sedan,Jasper,AL
78948,Ford,5,2020,Crew Cab Pickup,Doylestown,PA
28500,Chevrolet,7108,2020,Convertible,Falls Church,VA
34968,Jeep,50837,2017,SUV,Inverness,FL
29253,Chevrolet,36627,2016,Crew Cab Pickup,Richmond,VA
25299,Ford,3210,2020,Sedan,Philadelphia,PA
41594,BMW,6430,2020,SUV,Charleston,SC
20995,Ford,64910,2014,Crew Cab Pickup,Tampa,FL
10175,Hyundai,42000,2017,Sedan,Laurel,MD
19988,Toyota,7798,2020,SUV,Tuscaloosa,AL
17590,Nissan,25218,2017,SUV,Newport,RI
36688,Mazda,14465,2020,SUV,Durham,NC
56000,Ford,43507,2018,SUV,Fallston,MD
29990,Honda,32041,2018,Minivan,Charlottesville,VA
29205,Kia,0,2020,SUV,Salisbury,MD
26350,Ford,1,2020,Sedan,Warren,OH
4995,Chevrolet,183301,2008,Sedan,Fort Myers,FL
20127,Honda,35759,2016,SUV,Canonsburg,PA
38995,Ford,21479,2019,Crew Cab Pickup,HONESDALE,PA
16941,Acura,25263,2017,Sedan,West Palm Beach,FL
24900,Nissan,33250,2017,Sedan,Jacksonville,NC
29210,Hyundai,5,2020,SUV,Schenectady,NY
28800,Jeep,24536,2018,SUV,Americus,GA
27670,Honda,10,2020,SUV,Chesapeake,VA
20990,Toyota,10885,2019,Sedan,Virginia Beach,VA
24940,Ford,10,2020,SUV,Alabaster,AL
28818.3103,Honda,28183,2018,SUV,Webster,NY
50778,Nissan,8,2020,SUV,Lakeland,FL
45584,Chevrolet,23759,2018,Crew Cab Pickup,Lillington,NC
41974,RAM,24242,2017,Crew Cab Pickup,Coconut Creek,FL
28818.3103,BMW,113370,2011,Sedan,Jacksonville,FL
13388,Kia,77663,2015,Sedan,Nashville,TN
28490,INFINITI,35430,2017,SUV,Adrmore,PA
38215,Ford,194,2020,Regular Cab Pickup,Avon,NY
19700,Mitsubishi,27657,2019,SUV,Newport News,VA
14599,Volkswagen,75266,2014,Sedan,Davie,FL
41540,RAM,36,2020,Crew Cab Pickup,Orchard Park,NY
28940,MINI,1421,2020,Hatchback,Miami,FL
15990,Chevrolet,21529,2017,SUV,Winston-Salem,NC
22199,GMC,13365,2018,SUV,Woodbridge,NJ
46990,Chevrolet,1181,2018,Coupe,Sarasota,FL
31749,Dodge,13,2020,Sedan,Florence,AL
12988,Ford,94093,2007,Crew Cab Pickup,Mansfield,PA
23870,Nissan,39220,2017,SUV,Easton,ME
19950,Lincoln,29607,2017,Sedan,Alexandria,VA
30990,Dodge,5124,2019,SUV,Savannah,GA
28818.3103,GMC,6,2021,SUV,Atlanta,GA
14850,Mitsubishi,21902,2019,SUV,Northford,CT
44536,Chevrolet,36345,2019,SUV,Tappahannock,VA
25495,Lexus,109394,2009,SUV,Stafford,VA
19000,Honda,9605,2017,SUV,Branford,CT
22483,Toyota,36961,2018,SUV,Greenville,NC
14988,Cadillac,75433,2013,SUV,Easley,SC
29991,Chevrolet,27785,2018,SUV,Allentown,PA
28799,Jeep,182,2019,SUV,Delray Beach,FL
30385,Jeep,9,2020,SUV,Knoxville,TN
30280,Honda,3,2020,SUV,Covington,VA
25990,Toyota,21482,2018,Sedan,Greensboro,NC
14000,Nissan,33433,2018,Sedan,Fort Pierce,FL
20990,Honda,71458,2018,Sedan,Tampa,FL
42606,INFINITI,10,2020,SUV,Silver Spring,MD
22600,Nissan,45337,2019,SUV,Chesapeake,VA
20498,Honda,41937,2017,Sedan,Tallahassee,FL
29999,Dodge,49820,2017,SUV,Shelby,NC
44305,Lexus,9,2020,Coupe,Jacksonville,FL
27990,Ford,9482,2017,Convertible,Atlanta,GA
19900,Nissan,12462,2019,Sedan,Middlesboro,KY
30248,Ford,5,2020,Extended Cab Pickup,Fairfax,VA
32519,Toyota,19885,2017,SUV,East Aurora,NY
62995,Cadillac,30300,2019,SUV,Southampton,NY
15645,Honda,45328,2016,Sedan,Parkesburg,PA
43570,Jeep,10,2020,SUV,Waynesboro,GA
11995,MINI,52408,2013,Coupe,Newport,NC
32990,Porsche,53317,2016,SUV,Lakeland,FL
44098,Toyota,0,2020,Crew Cab Pickup,East Stroudsburg,PA
35321,Chevrolet,50475,2015,Crew Cab Pickup,Matthews,NC
13800,Hyundai,27145,2019,Sedan,Hurlock,MD
36297,Volkswagen,1,2020,SUV,Chattanooga,TN
44689,Chevrolet,68649,2017,SUV,Seaford,DE
20870,Jeep,6,2020,SUV,Nashville,TN
26955,Kia,12,2021,Sedan,West Mifflin,PA
13995,Volkswagen,45659,2013,Sedan,Bristol,TN
39999,GMC,12532,2019,Crew Cab Pickup,Henderson,NC
19950,Dodge,13732,2019,Sedan,Bronx,NY
44168,Lexus,25996,2018,SUV,Richmond,VA
27990,INFINITI,8698,2018,Sedan,Clarksville,TN
51975,RAM,14,2020,Crew Cab Pickup,Baltimore,MD
43580,Jeep,4,2020,SUV,Staten Island,NY
36699,Nissan,3,2018,SUV,Shelby,NC
19590,Subaru,65528,2018,SUV,New York,NY
39336,Toyota,4,2020,SUV,North Charleston,SC
24004,Nissan,8,2020,SUV,Baltimore,MD
22435,Nissan,11,2020,Sedan,Griffin,GA
21838,Subaru,7,2020,Sedan,Lancaster,PA
36030,Genesis,28366,2017,Sedan,Miami,FL
9250,Ford,39771,2016,Hatchback,Norfolk,VA
18330,Honda,25190,2017,Sedan,Hagerstown,MD
23985,Buick,4,2020,SUV,LEONARDTOWN,MD
28818.3103,Lincoln,7,2020,SUV,Hyattsville,MD
29037,Nissan,2,2020,SUV,New Castle,DE
12500,Kia,28817,2017,Sedan,Philadelphia,PA
47348,Toyota,7,2020,SUV,Christiansburg,VA
17590,Nissan,35964,2017,SUV,Roanoke,VA
20327,Toyota,33072,2019,Sedan,Spartanburg,SC
28066,Dodge,12,2020,Minivan,Lithia Springs,GA
8250,Hyundai,114707,2017,Sedan,Merritt Island,FL
6995,Ford,103402,2007,SUV,Fort Myers,FL
19295,Dodge,31755,2018,SUV,Frederick,MD
32915,RAM,0,2019,Crew Cab Pickup,Springfield,VA
34120,BMW,20438,2017,Hatchback,Sully Station,VA
23990,Cadillac,16917,2018,Sedan,Miami Springs,FL
26488,Subaru,31208,2018,SUV,Fort Pierce,FL
29878,GMC,42731,2017,SUV,Danville,VA
60291,Chevrolet,3,2020,SUV,Orange Park,FL
12990,Acura,98633,2012,Sedan,Charlotte,NC
28818.3103,Hyundai,8380,2018,SUV,Ocala,FL
44264,Kia,5,2021,SUV,Tuscaloosa,AL
44995,Lexus,30925,2019,SUV,Kingsport,TN
20101,Nissan,9,2020,Sedan,Duluth,GA
21283,Hyundai,15,2020,Sedan,Virginia Beach,VA
14590,Kia,30823,2017,Sedan,Hagerstown,MD
